,id,popularity,original_title,cast,director,genres,production_companies,vote_count,vote_average,budget_adj,revenue_adj,lead_actor,main_director,main_genre,main_production_company,profit
566,308447,0.090238,The Flintstones & WWE: Stone Age Smackdown,Jeff Bergman|Kevin Michael Richardson|Tress MacNeille|John O'Hurley|John Cena,Spike Brandt|Tony Cervone,Animation|Comedy|Family,Warner Bros. Animation|Hanna-Barbera|WWE Studios,12,5.5,0.0,0.0,Jeff Bergman,Spike Brandt,Animation,Warner Bros. Animation,0.0
567,348035,0.090045,Chris Tucker: Live,Chris Tucker,Phil Joanou,Comedy,NetFlix,19,6.7,0.0,0.0,Chris Tucker,Phil Joanou,Comedy,NetFlix,0.0
568,298032,0.088912,VANish,Maiara Walsh|Tony Todd|Danny Trejo|Austin Abke|Bryan Bockbrader,Bryan Bockbrader,Crime|Thriller|Action|Horror,Grizly Films,17,4.0,0.0,0.0,Maiara Walsh,Bryan Bockbrader,Crime,Grizly Films,0.0
569,371833,0.088764,Harry Price: Ghost Hunter,Rafe Spall|Cara Theobold|Tom Ward|Sophie Stanton|Zoe Boyle,Alex Pillai,Drama|Horror,Bentley Productions,10,5.3,0.0,0.0,Rafe Spall,Alex Pillai,Drama,Bentley Productions,0.0
570,295886,0.083912,Brotherly Love,Keke Palmer|Cory Hardrict|Eric D. Hill Jr.|Quincy Brown,Jamal Hill,Drama,Unknown,11,7.4,1747999.23088033,0.0,Keke Palmer,Jamal Hill,Drama,Unknown,-1747999.23088033
571,300654,0.283128,Wildlike,Bruce Greenwood|Ella Purnell|Brian Geraghty|Ann Dowd|Nolan Gerard Funk,Frank Hall Green,Thriller|Adventure|Drama,Tandem Pictures|Greenmachine Film,25,6.5,0.0,0.0,Bruce Greenwood,Frank Hall Green,Thriller,Tandem Pictures,0.0
572,365717,0.082569,The Audition,Leonardo DiCaprio|Brad Pitt|Robert De Niro|Martin Scorsese|Rodrigo Prieto,Martin Scorsese,Comedy,RatPac Entertainment|Melco-Crown Entertainment (MCE),10,6.1,0.0,0.0,Leonardo DiCaprio,Martin Scorsese,Comedy,RatPac Entertainment,0.0
573,321594,0.082444,Louis C.K.: Live at The Comedy Store,Louis C.K.,Louis C.K.,Comedy,Pig Newton,35,7.7,0.0,0.0,Louis C.K.,Louis C.K.,Comedy,Pig Newton,0.0
574,307931,0.081956,The Wolfpack,Bhagavan Angulo|Govinda Angulo|Jagadisa Angulo|Narayana Angulo|Krsna Angulo,Crystal Moselle,Documentary,Verisimilitude|Kotva Films,82,6.9,0.0,1197559.79307369,Bhagavan Angulo,Crystal Moselle,Documentary,Verisimilitude,1197559.79307369
575,340247,0.156386,The Challenger,Kent Moran|Michael Clarke Duncan|S. Epatha Merkerson|Justin Hartley|Rob Morgan,Kent Moran,Action|Drama,Unknown,13,5.3,0.0,0.0,Kent Moran,Kent Moran,Action,Unknown,0.0
576,326665,0.08182,Aziz Ansari: Live at Madison Square Garden,Aziz Ansari,Aziz Ansari,Comedy,Unknown,35,7.1,0.0,0.0,Aziz Ansari,Aziz Ansari,Comedy,Unknown,0.0
577,332706,0.080974,Bleeding Heart,Zosia Mamet|Jessica Biel|Joe Anderson|Edi Gathegi|Kate Burton,Diane Bell,Drama,Super Crispy Entertainment|Fido Features,19,4.8,0.0,0.0,Zosia Mamet,Diane Bell,Drama,Super Crispy Entertainment,0.0
578,333377,0.0807539999999999,Requiem for the American Dream,Noam Chomsky,Jared P. Scott|Peter D. Hutchison|Kelly Nyks,Documentary,PF Pictures|Naked City Films,24,7.8,0.0,41119.3819074719,Noam Chomsky,Jared P. Scott,Documentary,PF Pictures,41119.3819074719
579,275696,0.0794909999999999,3 Nights in the Desert,Amber Tamblyn|Wes Bentley|Vincent Piazza,Gabriel Cowan,Drama,New Artists Alliance|Caliber Media Company,11,3.8,0.0,0.0,Amber Tamblyn,Gabriel Cowan,Drama,New Artists Alliance,0.0
580,326247,0.078363,The House on Pine Street,Emily Goss|Taylor Bottles|Cathy Barnett|Jim Korinke|Natalie Pellegrini,Aaron Keeling|Austin Keeling,Drama|Horror,E3W Productions,10,3.8,0.0,0.0,Emily Goss,Aaron Keeling,Drama,E3W Productions,0.0
581,333287,0.077836,Slow Learners,Adam Pally|Sarah Burns|Reid Scott|Catherine Reitman|Bobby Moynihan,Don Argott|Sheena M. Joyce,Romance|Comedy,Unknown,17,6.0,0.0,0.0,Adam Pally,Don Argott,Romance,Unknown,0.0
582,318973,0.077252,Welcome to Leith,Craig Cobb,Christopher K. Walker|Michael Beach Nichols,Thriller|Crime|Documentary,Sundial Pictures|No Weather Productions|The Cinemart,15,6.7,0.0,0.0,Craig Cobb,Christopher K. Walker,Thriller,Sundial Pictures,0.0
583,273899,0.076109,Stonewall,Jeremy Irvine|Jonny Beauchamp|Jonathan Rhys Meyers|Ron Perlman|Caleb Landry Jones,Roland Emmerich,Drama,Centropolis Entertainment|Mel's Cite du Cinema,14,5.6,12419994.5352024,172660.004029598,Jeremy Irvine,Roland Emmerich,Drama,Centropolis Entertainment,-12247334.531172803
584,321039,0.190385,The Phoenix Incident,Troy Baker|Elise Muller|James C. Burns|Yuri Lowenthal|Jamie Tisdale,Keith Arem,Horror|Thriller|Science Fiction,PCB Entertainment|Concourse Media,11,5.9,0.0,0.0,Troy Baker,Keith Arem,Horror,PCB Entertainment,0.0
585,345468,0.073883,Contracted: Phase II,Matt Mercer|Marianna Palka|Morgan Peter Brown|Anna Lore|Laurel Vail,Josh Forbes,Drama|Horror|Thriller,BoulderLight Pictures,20,5.0,0.0,0.0,Matt Mercer,Josh Forbes,Drama,BoulderLight Pictures,0.0
586,269033,0.070776,Penis Boy,Collin Blackard|Kate McLeod|Alfred Rosenblatt|Jon Necaj,James Healey,Comedy|Drama,Island 23 Films,15,3.3,9.19999595200178,0.0,Collin Blackard,James Healey,Comedy,Island 23 Films,-9.19999595200178
587,319091,0.062536,The Hunting Ground,Unknown,Kirby Dick,Documentary,Unknown,39,7.8,0.0,0.0,Unknown,Kirby Dick,Documentary,Unknown,0.0
588,323435,0.061776,One & Two,Kiernan Shipka|TimothÃ©e Chalamet|Elizabeth Reaser|Grant Bowler|Rayven Symone Ferrell,Andrew Droz Palermo,Thriller|Drama|Fantasy,Bow and Arrow Entertainment|Melody Maker Productions & MMP Audio|Son of a gun Productions,11,5.0,0.0,0.0,Kiernan Shipka,Andrew Droz Palermo,Thriller,Bow and Arrow Entertainment,0.0
589,318225,0.0608,Tig,Tig Notaro|Stephanie Allynne|Zach Galifianakis|Sarah Silverman|Kyle Dunnigan,Kristina Goolsby|Ashley York,Documentary,Beachside Films,25,7.2,0.0,0.0,Tig Notaro,Kristina Goolsby,Documentary,Beachside Films,0.0
590,363480,0.059943,Christmas Incorporated,Shenae Grimes|Steve Lund|Ron Lea|Hannah Spearritt|Jane Moffat,Jonathan Wright,Drama|TV Movie,Unknown,13,6.9,0.0,0.0,Shenae Grimes,Jonathan Wright,Drama,Unknown,0.0
591,291290,0.0552419999999999,Submerged,Jonathan Bennett|Talulah Riley|Tim Daly|Mario Van Peebles|Cody Christian,Steven C. Miller,Thriller|Drama,Twisted Pictures,11,4.6,0.0,0.0,Jonathan Bennett,Steven C. Miller,Thriller,Twisted Pictures,0.0
592,352552,0.054828,Hurricane of Fun: The Making of Wet Hot,Amy Poehler|David Wain|Molly Shannon|Ken Marino|David Hyde Pierce,Amy Rice,Documentary,Matador Films|Netflix,13,6.8,0.0,0.0,Amy Poehler,Amy Rice,Documentary,Matador Films,0.0
593,343981,0.052542,Gascoigne,Paul Gascoigne|Vinnie Jones|Gary Lineker|Diego Maradona Jr.|JosÃ© Mourinho,Jane Preston,Documentary,Salon Pictures,11,6.0,0.0,0.0,Paul Gascoigne,Jane Preston,Documentary,Salon Pictures,0.0
594,366929,0.0522169999999999,One Soldier's Story: The Journey of American Sniper,Bradley Cooper|Sienna Miller|Jason Hall|Clint Eastwood|Taya Kyle,Gary Leva,Romance|War|Documentary|Drama,Unknown,14,5.6,0.0,0.0,Bradley Cooper,Gary Leva,Romance,Unknown,0.0
595,341051,0.028725,Deep Dark,Sean McGrath|Denise Poirier|Anne Sorce|Tabor Helton|Monica Graves,Michael Medaglia,Horror,Unknown,11,4.6,0.0,0.0,Sean McGrath,Michael Medaglia,Horror,Unknown,0.0
596,319067,0.051262,Best of Enemies,Gore Vidal|William F. Buckley|Kelsey Grammer|John Lithgow|Dick Cavett,Robert Gordon|Morgan Neville,Documentary|History,Motto Pictures|Tremolo Productions|Media Ranch,48,7.2,919999.595200178,0.0,Gore Vidal,Robert Gordon,Documentary,Motto Pictures,-919999.595200178
597,332177,0.051107,Vendetta,Dean Cain|Kyra Zagorsky|Benjamin Hollingsworth|Paul Wight|Michael Eklund,Jen Soska|Sylvia Soska,Action,WWE Studios,22,5.9,0.0,0.0,Dean Cain,Jen Soska,Action,WWE Studios,0.0
598,254800,0.049351,Breaking Through,Julie Warner|Jordan Rodrigues|Carlito Olivero|Jay Ellis|Dominic Sandoval,John Swetnam,Music|Drama,FJ Productions|BB Film Productions|Get Lifted Film Company|Mad Horse Films,13,5.7,0.0,0.0,Julie Warner,John Swetnam,Music,FJ Productions,0.0
599,291151,0.048863,The Stranger,Lorenza Izzo|Ariel Levy|Aaron Burns|Cristobal Tapia Montt|Luis Gnecco,Guillermo Amoedo,Drama|Thriller|Horror|Mystery,Sobras International Pictures,20,4.9,0.0,0.0,Lorenza Izzo,Guillermo Amoedo,Drama,Sobras International Pictures,0.0
600,332479,0.047256,Star Wars: TIE Fighter,Unknown,Paul Johnson,Science Fiction|Action|Animation,Unknown,29,7.6,0.0,0.0,Unknown,Paul Johnson,Science Fiction,Unknown,0.0
601,299780,0.046453,Dough,Jonathan Pryce|Philip Davis|Ian Hart|Pauline Collins|Malachi Kirby,John Goldschmidt,Drama|Comedy,Unknown,15,4.9,0.0,0.0,Jonathan Pryce,John Goldschmidt,Drama,Unknown,0.0
602,348296,0.03884,The Bad Education Movie,Jack Whitehall|Mathew Horne|Sarah Solemani|Nikki Runeckles|Harry Enfield,Elliot Hegarty,Comedy,Tiger Aspect Productions,23,5.2,0.0,0.0,Jack Whitehall,Elliot Hegarty,Comedy,Tiger Aspect Productions,0.0
603,357974,0.038804,Student Bodies,Whitney Moore|Tom Arnold|Simon Rex|Lucius Baston|Laura Cayouette,Andrew Drazek,Comedy,Tiberius Film,14,6.0,0.0,0.0,Whitney Moore,Andrew Drazek,Comedy,Tiberius Film,0.0
604,347258,0.037487,The Subjects,Paul O'Brien|Charlotte Nicdao|Emily Wheaton|Spencer McLaren|Paul Henri,Robert Mond,Thriller|Science Fiction,Instinct Entertainment,12,4.7,0.0,0.0,Paul O'Brien,Robert Mond,Thriller,Instinct Entertainment,0.0
605,312793,0.037147,Walking with the Dead,Tim Ogletree|Joey Oglesby|Dave Sheridan|Troy Ogletree|Sophia Taylor Ali,Scott Dow,Science Fiction|Comedy,Splendid Film,18,3.9,0.0,0.0,Tim Ogletree,Scott Dow,Science Fiction,Splendid Film,0.0
606,340361,0.036987,Floride,Jean Rochefort|Sandrine Kiberlain|Laurent Lucas|Anamaria Marinca|ClÃ©ment MÃ©tayer,Philippe Le Guay,Comedy,Gaumont|France 2 CinÃ©ma|RhÃ´ne-Alpes CinÃ©ma|CinÃ©@|Canal+,16,6.3,0.0,0.0,Jean Rochefort,Philippe Le Guay,Comedy,Gaumont,0.0
607,306943,0.079539,The Outskirts,Victoria Justice|Eden Sher|Ashley Rickards|Avan Jogia|Peyton List,Peter Hutchings,Comedy,BCDF Pictures,12,4.0,0.0,0.0,Victoria Justice,Peter Hutchings,Comedy,BCDF Pictures,0.0
608,324325,0.0345339999999999,Twinsters,Anais Bordier|Samantha Futerman|Kanoa Goo,Samantha Futerman|Ryan Miyamoto,Family|Documentary,Small Package Films,54,7.4,0.0,0.0,Anais Bordier,Samantha Futerman,Family,Small Package Films,0.0
609,321640,0.033378,The Jinx: The Life and Deaths of Robert Durst,Robert Durst|Andrew Jarecki|Marc Smerling|Zachary Stuart-Pontier|Lynda Obst,Andrew Jarecki,Documentary,Blumhouse Productions|Hit the Ground Running Films,72,8.4,0.0,0.0,Robert Durst,Andrew Jarecki,Documentary,Blumhouse Productions,0.0
610,309919,0.056244,The Curse of Downers Grove,Bella Heathcote|Lucas Till|Helen Slater|Penelope Mitchell|Mark L. Young,Derick Martini,Thriller|Mystery|Horror|Drama,Myriad Pictures|AliBella Pictures|Bystander Films|Management Production Entertainment (MPE)|Mangrove Media,11,4.2,1839999.19040035,0.0,Bella Heathcote,Derick Martini,Thriller,Myriad Pictures,-1839999.19040035
611,303867,0.032678,World of Tomorrow,Julia Pott|Winona Mae,Don Hertzfeldt,Animation|Comedy|Science Fiction,Bitter Films,47,8.2,0.0,0.0,Julia Pott,Don Hertzfeldt,Animation,Bitter Films,0.0
612,325365,0.030819,Dawg Fight,Dhafir Harris,Billy Corben,Documentary,Rakontur,17,6.4,0.0,0.0,Dhafir Harris,Billy Corben,Documentary,Rakontur,0.0
613,330916,0.030113,King Jack,Charlie Plummer|Cory Nichols|Christian Madsen|Danny Flaherty|Erin Davies,Felix Thompson,Drama,Whitewater Films|Stink Films|Buffalo Picture House,13,6.8,0.0,0.0,Charlie Plummer,Felix Thompson,Drama,Whitewater Films,0.0
614,273599,0.030005,The Suicide Theory,Leon Cain|Steve Mazoukis,Dru Brown,Drama|Thriller,Seven8 Media,17,6.5,0.0,0.0,Leon Cain,Dru Brown,Drama,Seven8 Media,0.0
615,333620,0.028082,Stalked By My Neighbor,Amy Pietz|Kelcie Stranahan|Katrina Norman|Grant Harvey|Ethan Erickson,Doug Campbell,Thriller,Johnson Production Group|Shadowland,14,5.5,0.0,0.0,Amy Pietz,Doug Campbell,Thriller,Johnson Production Group,0.0
616,325843,0.026797,The Outfield,Cameron Dallas|Hamilton Nash Grier|Olivia Stuck|Joey Bragg|Caroline Sunshine,Michael Goldfine,Drama|Comedy,Unknown,20,6.6,0.0,0.0,Cameron Dallas,Michael Goldfine,Drama,Unknown,0.0
617,253303,0.025288,Buzzard,Joshua Burge|Joel Potrykus|Teri Ann Nelson|Joe Anderson|Alan Longstreet,Joel Potrykus,Horror|Comedy|Drama,Sob Noisse Movies,11,6.1,0.0,12589.2744607192,Joshua Burge,Joel Potrykus,Horror,Sob Noisse Movies,12589.2744607192
618,356846,0.025252,The Gamechangers,Daniel Radcliffe|Bill Paxton|Joe Dempsie,Owen Harris,Drama|TV Movie,BBC Films|British Broadcasting Corporation (BBC)|BBC Scotland,11,7.0,0.0,0.0,Daniel Radcliffe,Owen Harris,Drama,BBC Films,0.0
619,331501,0.023026,Residue,Natalia Tena|Iwan Rheon|Jamie Draven|Danny Webb|Franz Drameh,Alex Garcia Lopez,Science Fiction|Mystery|Horror|Thriller,Screen Yorkshire|Gloucester Place Films|Green Screen Productions|LWH Entertainment,15,4.5,0.0,0.0,Natalia Tena,Alex Garcia Lopez,Science Fiction,Screen Yorkshire,0.0
620,361043,0.129696,All Hallows' Eve 2,Unknown,Antonio Padovan|Bryan Norton|Marc Roussel|Ryan Patch|Jay Holben|Jon Kondelik|James Kondelik|Elias Benavidez|Mike Kochansky|Andreas Borghi,Unknown,Ruthless Pictures|Hollywood Shorts,13,5.0,0.0,0.0,Unknown,Antonio Padovan,Unknown,Ruthless Pictures,0.0
621,329289,0.019804,Always Watching: A Marble Hornets Story,Alexandra Breckenridge|Doug Jones|Jake McDorman|Alexandra Holden|Blair Bomar,James Moran,Horror,Good Universe|Mosaic Films|Institution Post,19,4.2,0.0,0.0,Alexandra Breckenridge,James Moran,Horror,Good Universe,0.0
622,334682,0.019133,A Ballerina's Tale,Misty Copeland|Victoria Rowell|Bevy Smith|Deirdre Kelly,Nelson George,Documentary,Unknown,16,6.0,0.0,0.0,Misty Copeland,Nelson George,Documentary,Unknown,0.0
623,356335,0.018224,Man vs. Snake,Tim McVey|Dwayne Richard|Tom Asaki|Billy Mitchell|Walter Day,Tim Kinzy|Andrew Seklir,Documentary,Unknown,10,6.8,0.0,0.0,Tim McVey,Tim Kinzy,Documentary,Unknown,0.0
624,339928,0.017625,Once I Was a Beehive,Paris Warner|Lisa Clark|Hailey Smith|Clare Niederpruem|Barta Heiner,Maclain Nelson,Comedy|Drama|Family,Escapology|Main Dog Productions,10,6.5,0.0,674042.303421386,Paris Warner,Maclain Nelson,Comedy,Escapology,674042.303421386
625,367735,0.01705,John Mulaney: The Comeback Kid,John Mulaney,Rhys Thomas,Comedy,3 Arts Entertainment|Irwin Entertainment,19,6.7,0.0,0.0,John Mulaney,Rhys Thomas,Comedy,3 Arts Entertainment,0.0
626,266764,0.014647,Meet the Patels,Ravi Patel,Geeta Patel|Ravi Patel,Documentary,Unknown,20,6.7,0.0,0.0,Ravi Patel,Geeta Patel,Documentary,Unknown,0.0
627,328346,0.030371,I Hate Christian Laettner,Rob Lowe|Ken Jeong|Verne Troyer|Mike Krzyzewski,Rory Karpf,Documentary,Unknown,10,6.7,0.0,0.0,Rob Lowe,Rory Karpf,Documentary,Unknown,0.0
628,333346,0.00392,The Emperor's New Clothes,Russell Brand,Michael Winterbottom,Documentary,Unknown,11,6.1,0.0,0.0,Russell Brand,Michael Winterbottom,Documentary,Unknown,0.0
629,157336,24.949134,Interstellar,Matthew McConaughey|Jessica Chastain|Anne Hathaway|Michael Caine|Casey Affleck,Christopher Nolan,Adventure|Drama|Science Fiction,Paramount Pictures|Legendary Pictures|Warner Bros.|Syncopy|Lynda Obst Productions,6498,8.0,151980023.37729,572690645.122961,Matthew McConaughey,Christopher Nolan,Adventure,Paramount Pictures,420710621.74567103
630,118340,14.311205,Guardians of the Galaxy,Chris Pratt|Zoe Saldana|Dave Bautista|Vin Diesel|Bradley Cooper,James Gunn,Action|Science Fiction|Adventure,Marvel Studios|Moving Picture Company (MPC)|Bulletproof Cupid|Revolution Sun Studios,5612,7.9,156585478.631148,712291130.169508,Chris Pratt,James Gunn,Action,Marvel Studios,555705651.53836
631,100402,12.971027,Captain America: The Winter Soldier,Chris Evans|Scarlett Johansson|Sebastian Stan|Samuel L. Jackson|Robert Redford,Joe Russo|Anthony Russo,Action|Adventure|Science Fiction,Marvel Studios,3848,7.6,156585478.631148,658365092.859794,Chris Evans,Joe Russo,Action,Marvel Studios,501779614.22864604
632,245891,11.422751,John Wick,Keanu Reeves|Michael Nyqvist|Alfie Allen|Willem Dafoe|Dean Winters,Chad Stahelski|David Leitch,Action|Thriller,Thunder Road Pictures|Warner Bros.|87Eleven|DefyNite Films|MJW Films,2712,7.0,18421821.0154291,72526614.4653665,Keanu Reeves,Chad Stahelski,Action,Thunder Road Pictures,54104793.4499374
633,131631,10.739009,The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence|Josh Hutcherson|Liam Hemsworth|Woody Harrelson|Donald Sutherland,Francis Lawrence,Science Fiction|Adventure|Thriller,Lionsgate|Color Force,3590,6.6,115136381.346432,692752790.215065,Jennifer Lawrence,Francis Lawrence,Science Fiction,Lionsgate,577616408.868633
634,122917,10.174599,The Hobbit: The Battle of the Five Armies,Martin Freeman|Ian McKellen|Richard Armitage|Ken Stott|Graham McTavish,Peter Jackson,Adventure|Fantasy,WingNut Films|New Line Cinema|3Foot7|Metro-Goldwyn-Mayer (MGM),3110,7.1,230272762.692864,879752289.141534,Martin Freeman,Peter Jackson,Adventure,WingNut Films,649479526.4486699
635,177572,8.691294,Big Hero 6,Scott Adsit|Ryan Potter|Daniel Henney|T.J. Miller|Jamie Chung,Don Hall|Chris Williams,Adventure|Family|Animation|Action|Comedy,Walt Disney Pictures|Walt Disney Animation Studios,4185,7.8,151980023.37729,600648487.706658,Scott Adsit,Don Hall,Adventure,Walt Disney Pictures,448668464.329368
636,205596,8.110711,The Imitation Game,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,Morten Tyldum,History|Drama|Thriller|War,Black Bear Pictures|Bristol Automotive,3478,8.0,12895274.7108004,215126072.495392,Benedict Cumberbatch,Morten Tyldum,History,Black Bear Pictures,202230797.7845916
637,198663,7.137273,The Maze Runner,Dylan O'Brien|Ki Hong Lee|Kaya Scodelario|Aml Ameen|Blake Cooper,Wes Ball,Action|Mystery|Science Fiction|Thriller,Ingenious Media|Twentieth Century Fox Film Corporation|Gotham Group|Dayday Films|Temple Hill Entertainment,3425,7.0,31317095.7262296,320834306.773058,Dylan O'Brien,Wes Ball,Action,Ingenious Media,289517211.0468284
638,194662,6.90714799999999,Birdman,Michael Keaton|Zach Galifianakis|Edward Norton|Emma Stone|Naomi Watts,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Drama|Comedy,Worldview Entertainment|New Regency Pictures|TSG Entertainment|Le Grisbi Productions|M Productions,2801,7.3,16579638.9138862,95070499.387935,Michael Keaton,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Drama,Worldview Entertainment,78490860.4740488
639,210577,6.438727,Gone Girl,Ben Affleck|Rosamund Pike|Carrie Coon|Neil Patrick Harris|Tyler Perry,David Fincher,Mystery|Thriller|Drama,Twentieth Century Fox Film Corporation|Regency Enterprises|New Regency Pictures|Pacific Standard|TSG Entertainment,3720,7.9,56186554.097059,340186892.137474,Ben Affleck,David Fincher,Mystery,Twentieth Century Fox Film Corporation,284000338.040415
640,228150,6.415818,Fury,Brad Pitt|Shia LaBeouf|Logan Lerman|Michael PeÃ±a|Jon Bernthal,David Ayer,War|Drama|Action,Columbia Pictures|QED International|Crave Films|LStar Capital|Huayi Brothers Media,2572,7.4,62634191.4524592,195103577.60975,Brad Pitt,David Ayer,War,Columbia Pictures,132469386.1572908
641,181533,6.286692,Night at the Museum: Secret of the Tomb,Ben Stiller|Rami Malek|Rebel Wilson|Robin Williams|Owen Wilson,Shawn Levy,Adventure|Comedy|Fantasy|Family,Twentieth Century Fox Film Corporation|1492 Pictures|21 Laps Entertainment|Moving Picture Company (MPC)|TSG Entertainment,1111,6.1,116978563.447975,321851579.072442,Ben Stiller,Shawn Levy,Adventure,Twentieth Century Fox Film Corporation,204873015.62446702
642,157350,6.14502,Divergent,Shailene Woodley|Theo James|Kate Winslet|Miles Teller|Ray Stevenson,Neil Burger,Action|Science Fiction|Thriller,Summit Entertainment|Red Wagon Entertainment,3038,6.9,78292739.315574,265963102.013597,Shailene Woodley,Neil Burger,Action,Summit Entertainment,187670362.69802302
643,127585,6.052479,X-Men: Days of Future Past,Hugh Jackman|James McAvoy|Patrick Stewart|Michael Fassbender|Ian McKellen,Bryan Singer,Action|Adventure|Fantasy|Science Fiction,Twentieth Century Fox Film Corporation|Donners' Company|Marvel Entertainment|Bad Hat Harry Productions|TSG Entertainment,4006,7.6,230272762.692864,687133923.875509,Hugh Jackman,Bryan Singer,Action,Twentieth Century Fox Film Corporation,456861161.182645
644,240832,5.947136,Lucy,Scarlett Johansson|Morgan Freeman|Choi Min-sik|Amr Waked|Julian Rhind-Tutt,Luc Besson,Action|Science Fiction,Universal Pictures|TF1 Films Production|Canal+|EuropaCorp|CinÃ©+,3699,6.3,36843642.0308583,426796807.314199,Scarlett Johansson,Luc Besson,Action,Universal Pictures,389953165.2833407
645,98566,5.787396,Teenage Mutant Ninja Turtles,Megan Fox|Will Arnett|William Fichtner|Alan Ritchson|Noel Fisher,Jonathan Liebesman,Science Fiction|Action|Adventure|Fantasy|Comedy,Paramount Pictures|Nickelodeon Movies|Platinum Dunes,1836,5.8,115136381.346432,439544649.42814,Megan Fox,Jonathan Liebesman,Science Fiction,Paramount Pictures,324408268.08170795
646,225886,5.701683,Sex Tape,Cameron Diaz|Jason Segel|Rob Corddry|Ellie Kemper|Rob Lowe,Jake Kasdan,Comedy,Escape Artists|Media Rights Capital|Sony Pictures Entertainment (SPE)|LStar Capital,1150,5.3,36843642.0308583,116121496.515052,Cameron Diaz,Jake Kasdan,Comedy,Escape Artists,79277854.48419371
647,242582,5.522641,Nightcrawler,Jake Gyllenhaal|Rene Russo|Riz Ahmed|Bill Paxton|Kevin Rahm,Dan Gilroy,Crime|Drama|Thriller,Bold Films|Sierra / Affinity,2087,7.6,7829273.9315574,35643660.2684612,Jake Gyllenhaal,Dan Gilroy,Crime,Bold Films,27814386.336903796
648,91314,4.983782,Transformers: Age of Extinction,Mark Wahlberg|Stanley Tucci|Nicola Peltz|Jack Reynor|Li Bingbing,Michael Bay,Science Fiction|Action|Adventure,Paramount Pictures|Amblin Entertainment|Di Bonaventura Pictures|Platinum Dunes|Hasbro,2161,5.9,193429120.662006,226127852.964393,Mark Wahlberg,Michael Bay,Science Fiction,Paramount Pictures,32698732.302387
649,120467,4.93082,The Grand Budapest Hotel,Ralph Fiennes|Tony Revolori|F. Murray Abraham|Mathieu Amalric|Adrien Brody,Wes Anderson,Comedy|Drama,Fox Searchlight Pictures|Scott Rudin Productions|Studio Babelsberg|Indian Paintbrush|TSG Entertainment,2802,7.9,27632731.5231437,160822790.371651,Ralph Fiennes,Wes Anderson,Comedy,Fox Searchlight Pictures,133190058.84850729
